transaction_id,work_id,vendor_name,amount,date,expected_range,deviation_percent,ai_flag,payment_status
TXN-000580,WS/MP18109/2025,SE O and M MPPKVVCL SIDHI,345085.0,2026-08-11,39132.0 - 435675.0,45.35800862245081,MEDIUM,Payment In-Progress
TXN-000581,WS/MP18109/2025,SE O and M MPPKVVCL SIDHI,776983.0,2026-08-14,39132.0 - 435675.0,227.28371738411604,HIGH,Payment In-Progress
TXN-000582,WS/MP18109/2025,SE O and M MPPKVVCL SIDHI,290193.0,2026-08-14,39132.0 - 435675.0,22.23619281097372,MEDIUM,Payment In-Progress
TXN-000583,WS/MP334/2024,EXECUTIVE ENGINER NREP GIRIDIH,149710.0,2026-03-17,149709.0 - 300000.0,-33.419166616634314,MEDIUM,Payment In-Progress
TXN-000584,WS/MP334/2024,EXECUTIVE ENGINER NREP GIRIDIH,149710.0,2026-03-19,149709.0 - 300000.0,-33.419166616634314,MEDIUM,Payment In-Progress
TXN-000585,WS/MP334/2024,EXECUTIVE ENGINER NREP GIRIDIH,149710.0,2026-03-19,149709.0 - 300000.0,-33.419166616634314,MEDIUM,Payment In-Progress
TXN-000586,WS/MP490/2025,ANSH ENTERPRISES,510350.0,2026-07-27,510350.0 - 510350.0,0.0,LOW,Payment In-Progress
TXN-000587,WS/MP490/2025,RAJ INFRASTRUCTURE,620444.0,2026-08-07,620444.0 - 620444.0,0.0,LOW,Payment In-Progress
TXN-000588,WS/MP18035/2025,AE ARWAL,69739.0,2026-08-20,69739.0 - 69739.0,0.0,LOW,Payment In-Progress
TXN-000589,WS/MP18306/2025,Mahindra and Mahindra Ltd,798631.0,2026-08-24,798631.0 - 798631.0,0.0,LOW,Payment In-Progress
TXN-000590,WS/MP18055/2025,NAVGAMA GRAM PANCHYAT GRAM PANCHYAT,100000.0,2026-08-19,100000.0 - 100000.0,0.0,LOW,Payment In-Progress
TXN-000591,WS/MP18036/2026,ASSISTANT ENGINEER AC JAMUI LAEO WD 01 JAMUI,764387.0,2026-08-27,764387.0 - 764387.0,0.0,LOW,Payment In-Progress
TXN-000592,WS/MP490/2025,DINESH SINGH,231634.0,2026-08-22,231634.0 - 231634.0,0.0,LOW,Payment In-Progress
TXN-000593,WS/MP18033/2026,ASSISTANT ENGINEER LAEO BARACHATTI VIDHAN SABHA,1489595.0,2026-08-27,216368.6 - 1348125.4,90.42514704434788,HIGH,Payment In-Progress
TXN-000594,WS/MP18033/2025,ASSISTANT ENGINEER LAEO BARACHATTI VIDHAN SABHA,74899.0,2026-08-27,216368.6 - 1348125.4,-90.42514704434788,HIGH,Payment In-Progress
TXN-000595,WS/MP18033/2025,ASSISTANT ENGINEER LAEO BODHGAYA VIDHAN SABHA,74976.0,2026-08-27,74976.0 - 74976.0,0.0,LOW,Payment In-Progress
TXN-000596,WS/MP18031/2026,ASSISTANT ENGINEER LAEO IMAMGANJ VIDHAN SABHA,593215.0,2026-08-27,593215.0 - 593215.0,0.0,LOW,Payment In-Progress
TXN-000597,WS/MP18055/2026,gumadiya gram panchayat,150000.0,2026-08-21,154407.5 - 189667.5,-12.8097071859333,LOW,Payment In-Progress
TXN-000598,WS/MP18055/2026,gumadiya gram panchayat,194075.0,2026-08-21,154407.5 - 189667.5,12.8097071859333,LOW,Payment In-Progress
TXN-000599,WS/MP578/2024,JAMANIA GRAM PANCHAYAT,200000.0,2026-08-19,200000.0 - 200000.0,0.0,LOW,Payment In-Progress
TXN-000600,WS/MP575/2025,GRAM PANCHAYAT BIGRI,500000.0,2026-07-09,500000.0 - 500000.0,0.0,LOW,Payment In-Progress
TXN-000601,WS/MP18186/2026,L G Arasu,3383371.0,2026-08-25,138220.0 - 2764996.8,133.07739194675366,HIGH,Payment In-Progress
TXN-000602,WS/MP18186/2026,L G Arasu,291500.0,2026-08-25,138220.0 - 2764996.8,-79.9188265926265,HIGH,Payment In-Progress
TXN-000603,WS/MP710/2026,M SENTHILKUMAR,1519842.0,2026-08-04,1519842.0 - 1519842.0,0.0,LOW,Payment In-Progress
TXN-000604,WS/MP18176/2025,RAM CONSTRUCTION,699124.0,2026-08-27,699124.0 - 699124.0,0.0,LOW,Payment In-Progress
TXN-000605,WS/MP18328/2025,Sec GP Parsda Hawani,100000.0,2026-08-25,100000.0 - 100000.0,0.0,LOW,Payment In-Progress
TXN-000606,WS/MP18033/2025,ASSISTANT ENGINEER WAZIRGANJ,74674.0,2026-08-24,74674.0 - 74674.0,0.0,LOW,Payment In-Progress
TXN-000607,WS/MP18055/2025,FELSANI GRAM PANCHYAT GRAM PANCHYAT,100000.0,2026-08-19,100000.0 - 100000.0,0.0,LOW,Payment In-Progress
TXN-000608,WS/MP18055/2025,JETHOLI GRAM PANCHYAT GRAM PANCHYAT,100000.0,2026-08-19,100000.0 - 100000.0,0.0,LOW,Payment In-Progress
TXN-000609,WS/MP18164/2026,S M ENTERPRISES,39550.0,2026-05-25,39550.0 - 39550.0,0.0,LOW,Payment In-Progress
TXN-000610,WS/MP432/2026,BDO Dehra Lok Sabha,50000.0,2026-08-20,50000.0 - 68750.0,-15.789473684210526,LOW,Payment In-Progress
TXN-000611,WS/MP432/2025,BDO Dehra Lok Sabha,75000.0,2026-08-20,50000.0 - 68750.0,26.31578947368421,MEDIUM,Payment In-Progress
TXN-000612,WS/MP432/2025,BDO Dehra Lok Sabha,62500.0,2026-08-20,50000.0 - 68750.0,5.263157894736842,LOW,Payment In-Progress
TXN-000613,WS/MP432/2025,BDO Dehra Lok Sabha,62500.0,2026-08-20,50000.0 - 68750.0,5.263157894736842,LOW,Payment In-Progress
TXN-000614,WS/MP432/2025,BDO Dehra Lok Sabha,50000.0,2026-08-20,50000.0 - 68750.0,-15.789473684210526,LOW,Payment In-Progress
TXN-000615,WS/MP432/2024,BDO Dehra Lok Sabha,62500.0,2026-08-25,50000.0 - 68750.0,5.263157894736842,LOW,Payment In-Progress
TXN-000616,WS/MP18031/2025,SAHAYAK ABHIYANTA AURANGABAD BIDHANSABHA KSHETRA,494054.0,2026-08-20,494054.0 - 494054.0,0.0,LOW,Payment In-Progress
TXN-000617,WS/MP18037/2025,BIDHANSABHA KSHETRA OBRA SAHAYAK ABHIYANTA,74509.0,2026-08-20,74509.0 - 74509.0,0.0,LOW,Payment In-Progress
TXN-000618,WS/MP18037/2025,BIDHANSABHA KSHETRA OBRA SAHAYAK ABHIYANTA,74509.0,2026-08-20,74509.0 - 74509.0,0.0,LOW,Payment In-Progress
TXN-000619,WS/MP579/2025,Gram Panchayat Sarol,149829.0,2026-08-27,149829.0 - 149829.0,0.0,LOW,Payment In-Progress
TXN-000620,WS/MP579/2025,Gram Panchayat Dahevan,50000.0,2026-08-27,50000.0 - 50000.0,0.0,LOW,Payment In-Progress
TXN-000621,WS/MP579/2025,Gram Panchayat Kavitha,499787.0,2026-08-27,499787.0 - 499787.0,0.0,LOW,Payment In-Progress
TXN-000622,WS/MP18157/2025,JAGDEV SINGH,1.0,2026-08-25,1.0 - 1.0,0.0,LOW,Payment In-Progress
TXN-000623,WS/MP18328/2025,GP MASERAN,100000.0,2026-08-25,100000.0 - 100000.0,0.0,LOW,Payment In-Progress
TXN-000624,WS/MP458/2026,Sree and Co,3000000.0,2026-05-29,3000000.0 - 3000000.0,0.0,LOW,Payment In-Progress
TXN-000625,WS/MP490/2025,SAGAR CONSTRUCTION COMPANY,880398.0,2026-08-12,880398.0 - 880398.0,0.0,LOW,Payment In-Progress
TXN-000626,WS/MP344/2025,OMASSERY LABOUR CONTRACT CO OPARATIVE SOCIETY,327850.0,2026-08-24,327850.0 - 327850.0,0.0,LOW,Payment In-Progress
TXN-000627,WS/MP579/2025,Gram Panchayat Kankapura,430237.0,2026-08-21,430237.0 - 430237.0,0.0,LOW,Payment In-Progress
TXN-000628,WS/MP300/2025,CDO Zilla Parishad DMF,463.0,2026-08-25,463.0 - 463.0,0.0,LOW,Payment In-Progress
TXN-000629,WS/MP672/2025,Spectrum Services,150000.0,2026-07-31,150000.0 - 150000.0,0.0,LOW,Payment In-Progress
TXN-000630,WS/MP18084/2026,NIRMITHI KENDRA DAVANGERE,1125000.0,2026-08-18,375000.0 - 1312500.0,33.33333333333333,MEDIUM,Payment In-Progress
TXN-000631,WS/MP18084/2026,NIRMITHI KENDRA DAVANGERE,750000.0,2026-08-18,375000.0 - 1312500.0,-11.11111111111111,LOW,Payment In-Progress
TXN-000632,WS/MP18084/2026,NIRMITHI KENDRA DAVANGERE,1500000.0,2026-08-18,375000.0 - 1312500.0,77.77777777777779,HIGH,Payment In-Progress
TXN-000633,WS/MP18084/2026,NIRMITHI KENDRA DAVANGERE,375000.0,2026-08-18,375000.0 - 1312500.0,-55.55555555555556,HIGH,Payment In-Progress
TXN-000634,WS/MP18084/2026,NIRMITHI KENDRA DAVANGERE,375000.0,2026-08-18,375000.0 - 1312500.0,-55.55555555555556,HIGH,Payment In-Progress
TXN-000635,WS/MP18084/2025,NIRMITHI KENDRA DAVANGERE,375000.0,2026-08-18,375000.0 - 1312500.0,-55.55555555555556,HIGH,Payment In-Progress
TXN-000636,WS/MP18328/2025,GRAM PANCHAYAT HARI BEHNA,150000.0,2026-08-27,150000.0 - 150000.0,0.0,LOW,Payment In-Progress
TXN-000637,WS/MP818/2025,KLK Ventures Private Limited,15364.0,2026-02-21,15364.0 - 15364.0,0.0,LOW,Payment In-Progress
TXN-000638,WS/MP818/2025,KLK Ventures Private Limited,15364.0,2026-02-21,15364.0 - 15364.0,0.0,LOW,Payment In-Progress
TXN-000639,WS/MP818/2025,KLK Ventures Private Limited,15364.0,2026-02-21,15364.0 - 15364.0,0.0,LOW,Payment In-Progress
TXN-000640,WS/MP818/2025,KLK Ventures Private Limited,15364.0,2026-02-21,15364.0 - 15364.0,0.0,LOW,Payment In-Progress
TXN-000641,WS/MP818/2025,KLK Ventures Private Limited,15364.0,2026-02-21,15364.0 - 15364.0,0.0,LOW,Payment In-Progress
TXN-000642,WS/MP818/2025,KLK Ventures Private Limited,15364.0,2026-02-21,15364.0 - 15364.0,0.0,LOW,Payment In-Progress
TXN-000643,WS/MP818/2025,KLK Ventures Private Limited,15364.0,2026-02-21,15364.0 - 15364.0,0.0,LOW,Payment In-Progress
TXN-000644,WS/MP818/2025,KLK Ventures Private Limited,15364.0,2026-02-21,15364.0 - 15364.0,0.0,LOW,Payment In-Progress
TXN-000645,WS/MP818/2025,KLK Ventures Private Limited,15364.0,2026-02-21,15364.0 - 15364.0,0.0,LOW,Payment In-Progress
TXN-000646,WS/MP818/2025,KLK Ventures Private Limited,15364.0,2026-02-21,15364.0 - 15364.0,0.0,LOW,Payment In-Progress
TXN-000647,WS/MP818/2025,KLK Ventures Private Limited,15364.0,2026-02-21,15364.0 - 15364.0,0.0,LOW,Payment In-Progress
TXN-000648,WS/MP818/2025,KLK Ventures Private Limited,15364.0,2026-02-21,15364.0 - 15364.0,0.0,LOW,Payment In-Progress
TXN-000649,WS/MP818/2025,KLK Ventures Private Limited,15364.0,2026-02-21,15364.0 - 15364.0,0.0,LOW,Payment In-Progress
TXN-000650,WS/MP818/2025,KLK Ventures Private Limited,15364.0,2026-02-21,15364.0 - 15364.0,0.0,LOW,Payment In-Progress
TXN-000651,WS/MP818/2025,KLK Ventures Private Limited,15364.0,2026-02-21,15364.0 - 15364.0,0.0,LOW,Payment In-Progress
TXN-000652,WS/MP818/2025,KLK Ventures Private Limited,15364.0,2026-02-21,15364.0 - 15364.0,0.0,LOW,Payment In-Progress
TXN-000653,WS/MP818/2025,KLK Ventures Private Limited,15364.0,2026-02-21,15364.0 - 15364.0,0.0,LOW,Payment In-Progress
TXN-000654,WS/MP818/2025,KLK Ventures Private Limited,15364.0,2026-02-21,15364.0 - 15364.0,0.0,LOW,Payment In-Progress
TXN-000655,WS/MP818/2025,KLK Ventures Private Limited,15364.0,2026-02-21,15364.0 - 15364.0,0.0,LOW,Payment In-Progress
TXN-000656,WS/MP818/2025,KLK Ventures Private Limited,15364.0,2026-02-21,15364.0 - 15364.0,0.0,LOW,Payment In-Progress
TXN-000657,WS/MP818/2025,KLK Ventures Private Limited,15364.0,2026-05-30,15364.0 - 15364.0,0.0,LOW,Payment In-Progress
TXN-000658,WS/MP818/2025,KLK Ventures Private Limited,15364.0,2026-05-30,15364.0 - 15364.0,0.0,LOW,Payment In-Progress
TXN-000659,WS/MP818/2025,KLK Ventures Private Limited,15364.0,2026-05-30,15364.0 - 15364.0,0.0,LOW,Payment In-Progress
TXN-000660,WS/MP18257/2025,Giri Construction,448508.0,2026-08-25,448508.0 - 448508.0,0.0,LOW,Payment In-Progress
TXN-000661,WS/MP18210/2026,SAMRIDHA CONSTRUCTION,906543.0,2026-08-22,906543.0 - 906543.0,0.0,LOW,Payment In-Progress
TXN-000662,WS/MP584/2025,SHREE GOREWALI JUTH GRAM PANCHAYAT,400000.0,2026-08-17,400000.0 - 400000.0,0.0,LOW,Payment In-Progress
TXN-000663,WS/MP18025/2025,MONUJ KURMI,200028.0,2026-08-27,200028.0 - 200028.0,0.0,LOW,Payment In-Progress
TXN-000664,WS/MP18239/2025,R G SUPPLIERS,105000.0,2026-08-22,105000.0 - 105000.0,0.0,LOW,Payment In-Progress
TXN-000665,WS/MP18239/2025,R G SUPPLIERS,105000.0,2026-08-22,105000.0 - 105000.0,0.0,LOW,Payment In-Progress
TXN-000666,WS/MP18239/2025,R G SUPPLIERS,105000.0,2026-08-22,105000.0 - 105000.0,0.0,LOW,Payment In-Progress
TXN-000667,WS/MP18239/2025,R G SUPPLIERS,105000.0,2026-08-22,105000.0 - 105000.0,0.0,LOW,Payment In-Progress
TXN-000668,WS/MP18239/2025,R G SUPPLIERS,105000.0,2026-08-22,105000.0 - 105000.0,0.0,LOW,Payment In-Progress
TXN-000669,WS/MP18239/2025,R G SUPPLIERS,105000.0,2026-08-22,105000.0 - 105000.0,0.0,LOW,Payment In-Progress
TXN-000670,WS/MP18239/2025,R G SUPPLIERS,105000.0,2026-08-22,105000.0 - 105000.0,0.0,LOW,Payment In-Progress
TXN-000671,WS/MP18239/2025,R G SUPPLIERS,105000.0,2026-08-22,105000.0 - 105000.0,0.0,LOW,Payment In-Progress
TXN-000672,WS/MP18239/2025,R G SUPPLIERS,105000.0,2026-08-14,105000.0 - 105000.0,0.0,LOW,Payment In-Progress
TXN-000673,WS/MP18239/2025,R G SUPPLIERS,105000.0,2026-08-14,105000.0 - 105000.0,0.0,LOW,Payment In-Progress
TXN-000674,WS/MP18239/2025,R G SUPPLIERS,105000.0,2026-08-14,105000.0 - 105000.0,0.0,LOW,Payment In-Progress
TXN-000675,WS/MP18239/2025,R G SUPPLIERS,105000.0,2026-08-14,105000.0 - 105000.0,0.0,LOW,Payment In-Progress
TXN-000676,WS/MP18239/2025,R G SUPPLIERS,105000.0,2026-08-14,105000.0 - 105000.0,0.0,LOW,Payment In-Progress
TXN-000677,WS/MP18239/2025,R G SUPPLIERS,105000.0,2026-08-14,105000.0 - 105000.0,0.0,LOW,Payment In-Progress
TXN-000678,WS/MP18239/2025,R G SUPPLIERS,105000.0,2026-08-14,105000.0 - 105000.0,0.0,LOW,Payment In-Progress
TXN-000679,WS/MP18239/2025,R G SUPPLIERS,105000.0,2026-08-14,105000.0 - 105000.0,0.0,LOW,Payment In-Progress
TXN-000680,WS/MP18239/2025,R G SUPPLIERS,105000.0,2026-08-14,105000.0 - 105000.0,0.0,LOW,Payment In-Progress
TXN-000681,WS/MP18239/2025,R G SUPPLIERS,105000.0,2026-08-14,105000.0 - 105000.0,0.0,LOW,Payment In-Progress
TXN-000682,WS/MP18239/2025,R G SUPPLIERS,105000.0,2026-08-14,105000.0 - 105000.0,0.0,LOW,Payment In-Progress
TXN-000683,WS/MP18239/2025,R G SUPPLIERS,105000.0,2026-08-14,105000.0 - 105000.0,0.0,LOW,Payment In-Progress
TXN-000684,WS/MP18239/2025,R G SUPPLIERS,105000.0,2026-08-14,105000.0 - 105000.0,0.0,LOW,Payment In-Progress
TXN-000685,WS/MP18239/2025,R G SUPPLIERS,105000.0,2026-08-14,105000.0 - 105000.0,0.0,LOW,Payment In-Progress
TXN-000686,WS/MP18239/2025,R G SUPPLIERS,105000.0,2026-08-14,105000.0 - 105000.0,0.0,LOW,Payment In-Progress
TXN-000687,WS/MP18239/2025,R G SUPPLIERS,105000.0,2026-08-14,105000.0 - 105000.0,0.0,LOW,Payment In-Progress
TXN-000688,WS/MP18239/2025,R G SUPPLIERS,105000.0,2026-08-14,105000.0 - 105000.0,0.0,LOW,Payment In-Progress
TXN-000689,WS/MP18239/2025,R G SUPPLIERS,105000.0,2026-08-14,105000.0 - 105000.0,0.0,LOW,Payment In-Progress
TXN-000690,WS/MP18239/2025,R G SUPPLIERS,105000.0,2026-08-14,105000.0 - 105000.0,0.0,LOW,Payment In-Progress
TXN-000691,WS/MP18239/2025,R G SUPPLIERS,105000.0,2026-08-14,105000.0 - 105000.0,0.0,LOW,Payment In-Progress
TXN-000692,WS/MP18239/2025,R G SUPPLIERS,105000.0,2026-08-17,105000.0 - 105000.0,0.0,LOW,Payment In-Progress
TXN-000693,WS/MP18239/2025,R G SUPPLIERS,105000.0,2026-08-17,105000.0 - 105000.0,0.0,LOW,Payment In-Progress
TXN-000694,WS/MP18239/2025,R G SUPPLIERS,105000.0,2026-08-17,105000.0 - 105000.0,0.0,LOW,Payment In-Progress
TXN-000695,WS/MP18239/2025,R G SUPPLIERS,105000.0,2026-08-17,105000.0 - 105000.0,0.0,LOW,Payment In-Progress
TXN-000696,WS/MP18239/2025,R G SUPPLIERS,105000.0,2026-08-17,105000.0 - 105000.0,0.0,LOW,Payment In-Progress
TXN-000697,WS/MP18239/2025,R G SUPPLIERS,105000.0,2026-08-17,105000.0 - 105000.0,0.0,LOW,Payment In-Progress
TXN-000698,WS/MP18239/2025,R G SUPPLIERS,105000.0,2026-08-18,105000.0 - 105000.0,0.0,LOW,Payment In-Progress
TXN-000699,WS/MP18239/2025,R G SUPPLIERS,105000.0,2026-08-18,105000.0 - 105000.0,0.0,LOW,Payment In-Progress
TXN-000700,WS/MP18239/2025,R G SUPPLIERS,105000.0,2026-08-18,105000.0 - 105000.0,0.0,LOW,Payment In-Progress
TXN-000701,WS/MP18239/2025,R G SUPPLIERS,105000.0,2026-08-18,105000.0 - 105000.0,0.0,LOW,Payment In-Progress
TXN-000702,WS/MP18239/2025,R G SUPPLIERS,105000.0,2026-08-18,105000.0 - 105000.0,0.0,LOW,Payment In-Progress
TXN-000703,WS/MP18239/2025,R G SUPPLIERS,105000.0,2026-08-18,105000.0 - 105000.0,0.0,LOW,Payment In-Progress
TXN-000704,WS/MP18239/2025,R G SUPPLIERS,105000.0,2026-08-18,105000.0 - 105000.0,0.0,LOW,Payment In-Progress
TXN-000705,WS/MP18239/2025,R G SUPPLIERS,105000.0,2026-08-18,105000.0 - 105000.0,0.0,LOW,Payment In-Progress
TXN-000706,WS/MP18239/2025,R G SUPPLIERS,105000.0,2026-08-18,105000.0 - 105000.0,0.0,LOW,Payment In-Progress
TXN-000707,WS/MP18239/2025,R G SUPPLIERS,105000.0,2026-08-18,105000.0 - 105000.0,0.0,LOW,Payment In-Progress
TXN-000708,WS/MP18239/2025,R G SUPPLIERS,105000.0,2026-08-18,105000.0 - 105000.0,0.0,LOW,Payment In-Progress
TXN-000709,WS/MP18239/2025,R G SUPPLIERS,105000.0,2026-08-18,105000.0 - 105000.0,0.0,LOW,Payment In-Progress
TXN-000710,WS/MP18150/2026,DMF,234.0,2026-08-21,262.4 - 489.6,-37.765957446808514,MEDIUM,Payment In-Progress
TXN-000711,WS/MP18150/2026,DMF,518.0,2026-08-25,262.4 - 489.6,37.765957446808514,MEDIUM,Payment In-Progress
TXN-000712,WS/MP18321/2025,kamalpur gram panchayat,500000.0,2026-08-24,500000.0 - 500000.0,0.0,LOW,Payment In-Progress
TXN-000713,WS/MP18172/2026,SHARADA CONSTRUCTION AND SUPLIERS,73331.0,2026-08-24,73331.0 - 73331.0,0.0,LOW,Payment In-Progress
TXN-000714,WS/MP334/2024,EXECUTIVE ENGINER NREP GIRIDIH,149711.0,2026-06-29,149709.0 - 300000.0,-33.418721884596486,MEDIUM,Payment In-Progress
TXN-000715,WS/MP18186/2026,L G Arasu,99900.0,2026-08-25,138220.0 - 2764996.8,-93.11797865044043,HIGH,Payment In-Progress
TXN-000716,WS/MP579/2026,Gram Panchayat Umlav,50000.0,2026-08-27,50000.0 - 50000.0,0.0,LOW,Payment In-Progress
TXN-000717,WS/MP579/2026,Gram Panchayat Kalu,200000.0,2026-08-27,200000.0 - 200000.0,0.0,LOW,Payment In-Progress
TXN-000718,WS/MP579/2026,Gram Panchayat Napa Talpad,99462.0,2026-08-27,99462.0 - 99462.0,0.0,LOW,Payment In-Progress
TXN-000719,WS/MP18090/2026,PROJECT MANAGER NIRMITHI KENDRA MANDYA,125000.0,2026-08-19,125000.0 - 412500.0,-53.48837209302325,HIGH,Payment In-Progress
TXN-000720,WS/MP18090/2025,PROJECT MANAGER NIRMITHI KENDRA MANDYA,375000.0,2026-06-22,125000.0 - 412500.0,39.53488372093027,MEDIUM,Payment In-Progress
TXN-000721,WS/MP18090/2025,PROJECT MANAGER NIRMITHI KENDRA MANDYA,750000.0,2026-06-22,125000.0 - 412500.0,179.0697674418605,HIGH,Payment In-Progress
TXN-000722,WS/MP18090/2025,PROJECT MANAGER NIRMITHI KENDRA MANDYA,250000.0,2026-07-14,125000.0 - 412500.0,-6.976744186046492,LOW,Payment In-Progress
TXN-000723,WS/MP18090/2025,PROJECT MANAGER NIRMITHI KENDRA MANDYA,125000.0,2026-07-22,125000.0 - 412500.0,-53.48837209302325,HIGH,Payment In-Progress
TXN-000724,WS/MP18090/2025,PROJECT MANAGER NIRMITHI KENDRA MANDYA,250000.0,2026-07-20,125000.0 - 412500.0,-6.976744186046492,LOW,Payment In-Progress
TXN-000725,WS/MP579/2025,Gram Panchayat Ras,490000.0,2026-08-27,490000.0 - 490000.0,0.0,LOW,Payment In-Progress
TXN-000726,WS/MP18090/2026,PROJECT MANAGER NIRMITHI KENDRA MANDYA,375000.0,2026-08-04,125000.0 - 412500.0,39.53488372093027,MEDIUM,Payment In-Progress
TXN-000727,WS/MP18090/2025,PROJECT MANAGER NIRMITHI KENDRA MANDYA,125000.0,2026-05-22,125000.0 - 412500.0,-53.48837209302325,HIGH,Payment In-Progress
TXN-000728,WS/MP18090/2025,PROJECT MANAGER NIRMITHI KENDRA MANDYA,125000.0,2026-04-29,125000.0 - 412500.0,-53.48837209302325,HIGH,Payment In-Progress
TXN-000729,WS/MP18356/2026,MAHESH KULAGUDE,124731.0,2026-08-11,124731.0 - 124731.0,0.0,LOW,Payment In-Progress
TXN-000730,WS/MP673/2026,CHAIRMAN MAHALAXMI MAJUR SAHKARI SANSTHA LTD WANEWADI TAL BARSHI,993405.0,2026-08-14,993405.0 - 993405.0,0.0,LOW,Payment In-Progress
TXN-000731,WS/MP524/2025,V HARI BABU,99980.0,2026-08-06,99980.0 - 99980.0,0.0,LOW,Payment In-Progress
TXN-000732,WS/MP18077/2026,SOMANATH MALLAPPA HUNDRE,375000.0,2026-08-12,375000.0 - 375000.0,0.0,LOW,Payment In-Progress
TXN-000733,WS/MP021/2025,MAHESH CHANDRA,99277.0,2026-08-27,99277.0 - 99277.0,0.0,LOW,Payment In-Progress
TXN-000734,WS/MP18059/2024,GRAM PANCHAYAT PNAGARBARI,500000.0,2026-07-16,500000.0 - 500000.0,0.0,LOW,Payment In-Progress
TXN-000735,WS/MP18161/2025,GANTHOLIYA ENTERPRISES,999737.0,2026-08-17,999737.0 - 999737.0,0.0,LOW,Payment In-Progress
TXN-000736,WS/MP18090/2025,PROJECT MANAGER NIRMITHI KENDRA MANDYA,125000.0,2026-03-06,125000.0 - 412500.0,-53.48837209302325,HIGH,Payment In-Progress
TXN-000737,WS/MP481/2026,CHUMKI SAHA SARKAR,887155.0,2026-08-06,887155.0 - 887155.0,0.0,LOW,Payment In-Progress
TXN-000738,WS/MP18264/2025,SREE GOKULAM HEALTHCARE PVT LTD,498750.0,2026-07-24,498750.0 - 498750.0,0.0,LOW,Payment In-Progress
TXN-000739,WS/MP18087/2025,Project Manager Nirmiti kendra gadag,125000.0,2026-08-21,125000.0 - 125000.0,0.0,LOW,Payment In-Progress
TXN-000740,WS/MP18067/2025,THE VK COOPERATIVE LABOUR AND CONSTRUCTION SOCIETY LIMITED,163052.0,2026-08-17,163052.0 - 163052.0,0.0,LOW,Payment In-Progress
TXN-000741,WS/MP18209/2026,RAMA SHAMYA CONT,902266.0,2026-07-20,902266.0 - 902266.0,0.0,LOW,Payment In-Progress
TXN-000742,WS/MP490/2025,TARUN CONCRETE UDYOG,738562.0,2026-08-12,738562.0 - 738562.0,0.0,LOW,Payment In-Progress
TXN-000743,WS/MP18350/2025,BLOCK DEV OFFICER NUAGAON,1531.0,2026-08-25,1531.0 - 3980.6,-44.44444444444445,MEDIUM,Payment In-Progress
TXN-000744,WS/MP18350/2025,BLOCK DEV OFFICER NUAGAON,1531.0,2026-08-25,1531.0 - 3980.6,-44.44444444444445,MEDIUM,Payment In-Progress
TXN-000745,WS/MP18350/2025,BLOCK DEV OFFICER NUAGAON,3062.0,2026-08-25,1531.0 - 3980.6,11.111111111111104,LOW,Payment In-Progress
TXN-000746,WS/MP18350/2025,BLOCK DEV OFFICER NUAGAON,1531.0,2026-08-25,1531.0 - 3980.6,-44.44444444444445,MEDIUM,Payment In-Progress
TXN-000747,WS/MP380/2025,BHAGWATI TILE STUDIO,92225.0,2026-08-26,92225.0 - 92225.0,0.0,LOW,Payment In-Progress
TXN-000748,WS/MP18153/2025,The Gill Sehkari Kirat te Ussari Sabha Ltd,232838.0,2026-08-26,232838.0 - 232838.0,0.0,LOW,Payment In-Progress
TXN-000749,WS/MP620/2025,MANJUNATH R KALAWAD,498497.0,2026-08-05,498497.0 - 498497.0,0.0,LOW,Payment In-Progress
TXN-000750,WS/MP18328/2026,Gram Panchayat Navlaye,100000.0,2026-08-27,100000.0 - 100000.0,0.0,LOW,Payment In-Progress
TXN-000751,WS/MP18028/2025,DAS ENTERPRISE,12680.0,2026-08-27,12680.0 - 12680.0,0.0,LOW,Payment In-Progress
TXN-000752,WS/MP18127/2025,SAGAR BHASKAR KOLHE,948000.0,2026-08-24,948000.0 - 948000.0,0.0,LOW,Payment In-Progress
TXN-000753,WS/MP538/2026,MS A K ENTERPRISE,184294.0,2026-08-27,184294.0 - 184294.0,0.0,LOW,Payment In-Progress
TXN-000754,WS/MP18278/2025,SARPANCH GRAM PANCHAYAT SENDURAS,300000.0,2026-07-21,165000.0 - 285000.0,33.33333333333333,MEDIUM,Payment In-Progress
TXN-000755,WS/MP18278/2025,SARPANCH GRAM PANCHAYAT SENDURAS,150000.0,2026-07-31,165000.0 - 285000.0,-33.33333333333333,MEDIUM,Payment In-Progress
TXN-000756,WS/MP620/2026,SHRINIVAS S MAVINAKAI CONTRACTOR,398213.0,2026-08-18,398213.0 - 398213.0,0.0,LOW,Payment In-Progress
TXN-000757,WS/MP623/2026,SHRISHAIL BUDDAPPA HONNAKORE,123588.0,2026-08-07,123588.0 - 123588.0,0.0,LOW,Payment In-Progress
TXN-000758,WS/MP623/2025,SANGANAGOUD BIRADAR,72993.0,2026-07-28,72840.2 - 100125.4,-15.598246125241092,LOW,Payment In-Progress
TXN-000759,WS/MP623/2025,SANGANAGOUD BIRADAR,73540.0,2026-07-28,72840.2 - 100125.4,-14.965750415111447,LOW,Payment In-Progress
TXN-000760,WS/MP623/2025,SANGANAGOUD BIRADAR,117849.0,2026-07-28,72840.2 - 100125.4,36.26871470396425,MEDIUM,Payment In-Progress
